clip_id,word,audio_arrival_sec,commit_time_sec,word_latency_sec
clip_007,fuq,8.0,0.36,0.0
clip_007,rashom,8.0,0.36,0.0
clip_007,b'kemm,10.0,0.499,0.0
clip_007,kellu,10.0,0.499,0.0
clip_007,saħħa,10.0,0.499,0.0
clip_007,żigarella,14.0,0.891,0.0
clip_007,safra,14.0,0.891,0.0
clip_007,marbuta,14.0,0.891,0.0
clip_007,mazzokta,14.0,0.891,0.0
clip_007,xkupa,14.0,0.891,0.0
clip_007,u,14.0,0.891,0.0
clip_007,int,14.116,1.113,0.0
clip_008,jien,2.0,0.072,0.0
clip_008,sejjer,2.0,0.072,0.0
clip_008,f',2.0,0.072,0.0
clip_008,kamarti,4.0,0.143,0.0
clip_008,qed,4.0,0.143,0.0
clip_008,jistennewh,4.0,0.143,0.0
clip_008,emm,14.0,0.906,0.0
clip_008,barra,14.0,0.906,0.0
clip_008,allura,14.0,0.906,0.0
clip_008,meta,14.0,0.906,0.0
clip_008,se,14.0,0.906,0.0
clip_008,nibdew,14.0,0.906,0.0
clip_008,niktbuh,14.0,0.906,0.0
clip_008,l-artiklu,14.0,0.906,0.0
clip_008,kien,14.0,0.906,0.0
clip_008,qiegħed,14.0,0.906,0.0
clip_008,isaqsi,14.0,0.906,0.0
clip_008,dennis,14.0,0.906,0.0
clip_008,wara,14.0,0.906,0.0
clip_008,li,14.0,0.906,0.0
clip_008,ħasslithom,14.0,0.906,0.0
clip_008,ħasla,20.0,1.74,0.0
clip_008,bl-ilma,20.0,1.74,0.0
clip_008,f',26.0,2.888,0.0
clip_008,ietel,26.0,2.888,0.0
clip_008,kienet,26.0,2.888,0.0
clip_008,tiltidlikhom,38.0,6.837,0.0
clip_008,kull,38.0,6.837,0.0
clip_008,ġerħa,38.0,6.837,0.0
clip_008,u,38.0,6.837,0.0
clip_008,kull,38.0,6.837,0.0
clip_008,gidma,38.0,6.837,0.0
clip_008,biż-żejt,42.0,8.988,0.0
clip_008,taż-żaruna,42.0,8.988,0.0
clip_008,u,42.0,8.988,0.0
clip_008,l-ispirazzjoni,42.0,8.988,0.0
clip_008,tant,42.0,8.988,0.0
clip_008,tkun,42.0,8.988,0.0
clip_008,qawwija,42.0,8.988,0.0
clip_008,li,42.0,8.988,0.0
clip_008,ma,42.0,8.988,0.0
clip_008,nkunx,42.0,8.988,0.0
clip_008,nista',42.0,8.988,0.0
clip_008,nirreżistiha,42.0,8.988,0.0
clip_008,aktar,42.0,8.988,0.0
clip_008,kienet,42.0,8.988,0.0
clip_008,et,42.0,8.988,0.0
clip_008,ittir,42.0,8.988,0.0
clip_008,imdawra,42.0,8.988,0.0
clip_008,bil-f'riefet,42.0,8.988,0.0
clip_008,ikkulluriti,42.0,8.988,0.0
clip_008,sadanittant,42.0,8.988,0.0
clip_008,salvu,42.0,8.988,0.0
clip_008,tar-razzett,42.0,8.988,0.0
clip_008,kien,42.0,8.988,0.0
clip_008,ġa,42.0,8.988,0.0
clip_008,ħejja,42.0,8.988,0.0
clip_008,l-gidja,42.0,8.988,0.0
clip_008,u,42.0,8.988,0.0
clip_008,kien,42.0,8.988,0.0
clip_008,sejjer,42.0,8.988,0.0
clip_008,biha,42.0,8.988,0.0
clip_008,l-kunvent,42.0,8.988,0.0
clip_008,bil-mod,42.0,8.988,0.0
clip_008,il-mod,42.0,8.988,0.0
clip_008,diddieħlad-drawwa,42.0,8.988,0.0
clip_008,tas-siġra,42.0,8.988,0.0
clip_008,tal-milied,42.0,8.988,0.0
clip_008,fuq,42.0,8.988,0.0
clip_008,il-komodina,42.0,8.988,0.0
clip_008,kellu,42.0,8.988,0.0
clip_008,statwa,42.0,8.988,0.0
clip_008,ċkejkna,42.0,8.988,0.0
clip_008,ġokaxxa,43.975,10.187,0.0
clip_008,tal-ħġieġ,43.975,10.187,0.0
clip_008,hekk,43.975,10.187,0.0
clip_009,ma,2.0,0.063,0.0
clip_009,xtaqx,2.0,0.063,0.0
clip_009,jagħtiha,2.0,0.063,0.0
clip_009,ċans,18.0,1.455,0.0
clip_009,li,18.0,1.455,0.0
clip_009,jkollha,18.0,1.455,0.0
clip_009,glfejn,38.0,6.808,0.0
clip_009,titfa',38.0,6.808,0.0
clip_009,xi,38.0,6.808,0.0
clip_009,ħtija,38.0,6.808,0.0
clip_009,oħra,38.0,6.808,0.0
clip_009,fuqu,38.0,6.808,0.0
clip_009,ta,47.229,12.747,0.0
clip_009,xtaqt,47.229,12.747,0.0
clip_009,nara,47.229,12.747,0.0
clip_009,d-dixxiplina,47.229,12.747,0.0
clip_009,u,47.229,12.747,0.0
clip_009,l-ordni,47.229,12.747,0.0
clip_009,fit-traffiku,47.229,12.747,0.0
clip_009,kollox,47.229,12.747,0.0
clip_009,infassal,47.229,12.747,0.0
clip_009,bil-ħsieb,47.229,12.747,0.0
clip_009,u,47.229,12.747,0.0
clip_009,kulħadd,47.229,12.747,0.0
clip_009,jogħod,47.229,12.747,0.0
clip_009,għar-regolamenti,47.229,12.747,0.0
clip_009,blat,47.229,12.747,0.0
clip_009,la,47.229,12.747,0.0
clip_009,qlieq,47.229,12.747,0.0
clip_009,nispera,47.229,12.747,0.0
clip_009,li,47.229,12.747,0.0
clip_009,tħobbha,47.229,12.747,0.0
clip_009,u,47.229,12.747,0.0
clip_009,intix,47.229,12.747,0.0
clip_009,tużaħha,47.229,12.747,0.0
clip_009,għax,47.229,12.747,0.0
clip_009,ma,47.229,12.747,0.0
clip_009,tbaqgħalek,47.229,12.747,0.0
clip_009,il-ħadd,47.229,12.747,0.0
clip_009,iżda,47.229,12.747,0.0
clip_009,kien,47.229,12.747,0.0
clip_009,tard,47.229,12.747,0.0
clip_009,wisq,47.229,12.747,0.0
clip_009,tant,47.229,12.747,0.0
clip_009,qiegħed,47.229,12.747,0.0
clip_009,fil-qrib,47.229,12.747,0.0
clip_009,li,47.229,12.747,0.0
clip_009,qed,47.229,12.747,0.0
clip_009,jgħatti,47.229,12.747,0.0
clip_009,lil,47.229,12.747,0.0
clip_009,robert,47.229,12.747,0.0
clip_009,u,47.229,12.747,0.0
clip_009,kevin,47.229,12.747,0.0
clip_009,ukollu,47.229,12.747,0.0
clip_009,jċaqlaq,47.229,12.747,0.0
clip_009,rasu,47.229,12.747,0.0
clip_009,u,47.229,12.747,0.0
clip_009,jgħolli,47.229,12.747,0.0
clip_009,għonqu,47.229,12.747,0.0
clip_009,għax,47.229,12.747,0.0
clip_009,kulm,47.229,12.747,0.0
clip_009,ed,47.229,12.747,0.0
clip_009,jara,47.229,12.747,0.0
clip_009,ħnnokkli,47.229,12.747,0.0
clip_009,sofor,47.229,12.747,0.0
clip_009,ta',47.229,12.747,0.0
clip_009,robert,47.229,12.747,0.0
clip_009,i,47.229,12.747,0.0
clip_009,xaru,47.229,12.747,0.0
clip_009,każa,47.229,12.747,0.0
clip_009,li,47.229,12.747,0.0
clip_009,nemmnu,47.229,12.747,0.0
clip_009,f',47.229,12.747,0.0
clip_009,dak,47.229,12.747,0.0
clip_009,li,47.229,12.747,0.0
clip_009,rridu,47.229,12.747,0.0
clip_009,fejn,47.229,12.747,0.0
clip_009,hi,47.229,12.747,0.0
clip_009,mark,47.229,12.747,0.0
clip_009,delijas,47.229,12.747,0.0
clip_009,ġorning,47.229,12.747,0.0
clip_009,the,47.229,12.747,0.0
clip_009,protestors,47.229,12.747,0.0
clip_009,sitta,47.229,12.747,0.0
clip_009,u,47.229,12.747,0.0
clip_009,ħamsin,47.229,12.747,0.0
clip_009,kif,47.229,12.747,0.0
clip_009,jien,47.229,12.747,0.0
clip_009,għax,47.229,12.747,0.0
clip_009,qalli,47.229,12.747,0.0
clip_009,li,47.229,12.747,0.0
clip_009,jekk,47.229,12.747,0.0
clip_009,nieħu,47.229,12.747,0.0
clip_009,shem,47.229,12.747,0.0
clip_009,f',47.229,12.747,0.0
clip_009,xi,47.229,12.747,0.0
clip_009,tellieqa,47.229,12.747,0.0
clip_009,u,47.229,12.747,0.0
clip_009,nispiċċaw,47.229,12.747,0.0
clip_009,fowtowfinix,47.229,12.747,0.0
clip_010,inqabad,2.0,0.077,0.0
clip_010,fuq,2.0,0.077,0.0
clip_010,l-arjudrom,2.0,0.077,0.0
clip_010,ta',4.0,0.141,0.0
clip_010,ħalluqa,4.0,0.141,0.0
clip_010,x'imdew,32.0,4.349,0.0
clip_010,niżlin,32.0,4.349,0.0
clip_010,il-bombi,32.0,4.349,0.0
clip_010,eħe,32.0,4.349,0.0
clip_010,iva,32.0,4.349,0.0
clip_010,l-eżamijiet,32.0,4.349,0.0
clip_010,kompla,32.0,4.349,0.0
clip_010,missieru,32.0,4.349,0.0
clip_010,ħallih,32.0,4.349,0.0
clip_010,imur,32.0,4.349,0.0
clip_010,għal,32.0,4.349,0.0
clip_010,boxla,32.0,4.349,0.0
clip_010,xjaten,32.0,4.349,0.0
clip_010,imma,32.0,4.349,0.0
clip_010,ommu,32.0,4.349,0.0
clip_010,ma,32.0,4.349,0.0
clip_010,kienit,32.0,4.349,0.0
clip_010,x'hemm,38.792,7.884,0.0
clip_010,kienet,38.792,7.884,0.0
clip_010,semgħet,38.792,7.884,0.0
clip_010,kemm,38.792,7.884,0.0
clip_010,il-xnieha,38.792,7.884,0.0
clip_010,min-nies,38.792,7.884,0.0
clip_010,tat-triq,38.792,7.884,0.0
clip_010,dwar,38.792,7.884,0.0
clip_010,it-taqtija,38.792,7.884,0.0
clip_010,fuq,38.792,7.884,0.0
clip_010,il-baħar,38.792,7.884,0.0
clip_010,qrib,38.792,7.884,0.0
clip_010,malta,38.792,7.884,0.0
clip_010,iktar,38.792,7.884,0.0
clip_010,għajnejn,38.792,7.884,0.0
clip_010,jitkażaw,38.792,7.884,0.0
clip_010,u,38.792,7.884,0.0
clip_010,joqtlu,38.792,7.884,0.0
clip_010,bil-ħars,38.792,7.884,0.0
clip_010,iżda,38.792,7.884,0.0
clip_010,pietru,38.792,7.884,0.0
clip_010,jserra,38.792,7.884,0.0
clip_010,ma,38.792,7.884,0.0
clip_010,serra,38.792,7.884,0.0
clip_010,linjama',38.792,7.884,0.0
clip_010,bil-wiċċ,38.792,7.884,0.0
clip_010,tal-banketta,38.792,7.884,0.0
clip_010,b',38.792,7.884,0.0
clip_010,kollox,38.792,7.884,0.0
clip_010,ma,38.792,7.884,0.0
clip_010,jirnexxilux,38.792,7.884,0.0
clip_010,jafashom,38.792,7.884,0.0
clip_010,eżadt,38.792,7.884,0.0
clip_010,f',38.792,7.884,0.0
clip_010,daqqa,38.792,7.884,0.0
clip_010,imma,38.792,7.884,0.0
clip_010,xorta,38.792,7.884,0.0
clip_010,waħda,38.792,7.884,0.0
clip_010,għax,38.792,7.884,0.0
clip_010,it-tejp,38.792,7.884,0.0
clip_010,jibda,38.792,7.884,0.0
clip_010,jdur,38.792,7.884,0.0
clip_010,kollox,38.792,7.884,0.0
clip_010,għarrimi,38.792,7.884,0.0
clip_010,issa,38.792,7.884,0.0
clip_011,fejn,2.0,0.072,0.0
clip_011,il-bieb,2.0,0.072,0.0
clip_011,tal-ħadid,2.0,0.072,0.0
clip_011,il-bieb,2.0,0.072,0.0
clip_011,l-isfar,4.0,0.16,0.0
clip_011,minn,4.0,0.16,0.0
clip_011,fejn,6.0,0.258,0.0
clip_011,toħroġ,6.0,0.258,0.0
clip_011,ġowi,47.786,12.791,0.0
clip_011,l-hendimen,47.786,12.791,0.0
clip_011,fil-barmil,47.786,12.791,0.0
clip_011,f',47.786,12.791,0.0
clip_011,idu,47.786,12.791,0.0
clip_011,alla,47.786,12.791,0.0
clip_011,l-imbierek,47.786,12.791,0.0
clip_011,ried,47.786,12.791,0.0
clip_011,jgħini,47.786,12.791,0.0
clip_011,it-tjubija,47.786,12.791,0.0
clip_011,tiegħu,47.786,12.791,0.0
clip_011,għerfu,47.786,12.791,0.0
clip_011,l-imħabba,47.786,12.791,0.0
clip_011,li,47.786,12.791,0.0
clip_011,kulħadd,47.786,12.791,0.0
clip_011,kellu,47.786,12.791,0.0
clip_011,għalih,47.786,12.791,0.0
clip_011,nislulu,47.786,12.791,0.0
clip_011,mibegħda,47.786,12.791,0.0
clip_011,kbira,47.786,12.791,0.0
clip_011,fil-qalb,47.786,12.791,0.0
clip_011,ta',47.786,12.791,0.0
clip_011,gaspru,47.786,12.791,0.0
clip_011,dalas,47.786,12.791,0.0
clip_011,madankollu,47.786,12.791,0.0
clip_011,gaspru,47.786,12.791,0.0
clip_011,kien,47.786,12.791,0.0
clip_011,juri,47.786,12.791,0.0
clip_011,ruħu,47.786,12.791,0.0
clip_011,il-bieb,47.786,12.791,0.0
clip_011,ta',47.786,12.791,0.0
clip_011,wara,47.786,12.791,0.0
clip_011,kien,47.786,12.791,0.0
clip_011,imsakkar,47.786,12.791,0.0
clip_011,irid,47.786,12.791,0.0
clip_011,noħroġ,47.786,12.791,0.0
clip_011,minn,47.786,12.791,0.0
clip_011,din,47.786,12.791,0.0
clip_011,il-gaġġa,47.786,12.791,0.0
clip_011,minkeja,47.786,12.791,0.0
clip_011,li,47.786,12.791,0.0
clip_011,kont,47.786,12.791,0.0
clip_011,nitwaħħax,47.786,12.791,0.0
clip_011,minnhom,47.786,12.791,0.0
clip_011,fissal-gottu,47.786,12.791,0.0
clip_011,l-kamr,47.786,12.791,0.0
clip_011,tal-pranzu,47.786,12.791,0.0
clip_011,kelli,47.786,12.791,0.0
clip_011,lpermess,47.786,12.791,0.0
clip_011,nidħol,47.786,12.791,0.0
clip_011,x',47.786,12.791,0.0
clip_011,kienirrid,47.786,12.791,0.0
clip_011,telaq,47.786,12.791,0.0
clip_011,ħa,47.786,12.791,0.0
clip_011,lura,47.786,12.791,0.0
clip_011,fuq,47.786,12.791,0.0
clip_011,l-imħadda,47.786,12.791,0.0
clip_011,u,47.786,12.791,0.0
clip_011,ftit,47.786,12.791,0.0
clip_011,wara,47.786,12.791,0.0
clip_011,rremettiet,47.786,12.791,0.0
clip_011,fortunatament,47.786,12.791,0.0
clip_011,malart,47.786,12.791,0.0
clip_011,dakinhar,47.786,12.791,0.0
clip_011,għall-ewwel,47.786,12.791,0.0
clip_011,darba,47.786,12.791,0.0
clip_011,tlewmu,47.786,12.791,0.0
clip_011,bil-kbir,47.786,12.791,0.0
clip_011,u,47.786,12.791,0.0
clip_011,inti,47.786,12.791,0.0
clip_011,sessaqsi,47.786,12.791,0.0
clip_011,lili,47.786,12.791,0.0
clip_011,wieġbu,47.786,12.791,0.0
clip_011,bl-istess,47.786,12.791,0.0
clip_011,aċċent,47.786,12.791,0.0
clip_011,imm,47.786,12.791,0.0
clip_011,alla,47.786,12.791,0.0
clip_011,l-imbirek,47.786,12.791,0.0
clip_011,ma,47.786,12.791,0.0
clip_011,jħallass,47.786,12.791,0.0
clip_011,nhar,47.786,12.791,0.0
clip_011,ta',47.786,12.791,0.0
clip_011,sibt,47.786,12.791,0.0
clip_011,gaspru,47.786,12.791,0.0
clip_011,dalas,47.786,12.791,0.0
clip_011,l-ispjun,47.786,12.791,0.0
clip_011,tal-ħakem,47.786,12.791,0.0
clip_011,u,47.786,12.791,0.0
clip_011,l-erba',47.786,12.791,0.0
clip_011,suldati,47.786,12.791,0.0
clip_011,li,47.786,12.791,0.0
clip_011,kellhom,47.786,12.791,0.0
clip_011,magħhom,47.786,12.791,0.0
clip_012,kif,2.0,0.063,0.0
clip_012,laġanni,10.0,0.504,0.0
clip_012,kien,10.0,0.504,0.0
clip_012,qed,10.0,0.504,0.0
clip_012,jgħin,10.0,0.504,0.0
clip_012,lil,10.0,0.504,0.0
clip_012,dawk,10.0,0.504,0.0
clip_012,in-nies,10.0,0.504,0.0
clip_012,tajjeb,10.0,0.504,0.0
clip_012,li,10.0,0.504,0.0
clip_012,tibqa',10.0,0.504,0.0
clip_012,tgħinhom,10.0,0.504,0.0
clip_012,hi,10.0,0.504,0.0
clip_012,jissa,32.0,4.36,0.0
clip_012,kwarta,32.0,4.36,0.0
clip_012,bil-qajla,36.23,6.854,0.0
clip_012,l-qajla,36.23,6.854,0.0
clip_012,waslu,36.23,6.854,0.0
clip_012,sal-gżira,36.23,6.854,0.0
clip_012,ċkejkna,36.23,6.854,0.0
clip_012,ta',36.23,6.854,0.0
clip_012,firfla,36.23,6.854,0.0
clip_012,u,36.23,6.854,0.0
clip_012,baqgħu,36.23,6.854,0.0
clip_012,deħlin,36.23,6.854,0.0
clip_012,fil-bajjel,36.23,6.854,0.0
clip_012,żgħira,36.23,6.854,0.0
clip_012,li,36.23,6.854,0.0
clip_012,kien,36.23,6.854,0.0
clip_012,hemm,36.23,6.854,0.0
clip_012,quddiemhom,36.23,6.854,0.0
clip_012,għaħda,36.23,6.854,0.0
clip_012,deffiżż-żewġt,36.23,6.854,0.0
clip_012,iswaba,36.23,6.854,0.0
clip_012,ġo,36.23,6.854,0.0
clip_012,l-fetħa,36.23,6.854,0.0
clip_012,ta',36.23,6.854,0.0
clip_012,ħalqu,36.23,6.854,0.0
clip_012,bdejt,36.23,6.854,0.0
clip_012,narraxlu,36.23,6.854,0.0
clip_012,lsienu,36.23,6.854,0.0
clip_012,ħallejtu,36.23,6.854,0.0
clip_012,jgħid,36.23,6.854,0.0
clip_012,fuq,36.23,6.854,0.0
clip_012,kemm,36.23,6.854,0.0
clip_012,bagħta,36.23,6.854,0.0
clip_012,inġustizzji,36.23,6.854,0.0
clip_012,politiċi,36.23,6.854,0.0
clip_012,vjolenza,36.23,6.854,0.0
clip_012,fiżika,36.23,6.854,0.0
clip_012,fuq,36.23,6.854,0.0
clip_012,kemm,36.23,6.854,0.0
clip_012,missieru,36.23,6.854,0.0
clip_012,qala,36.23,6.854,0.0
clip_012,transferts,36.23,6.854,0.0
clip_012,politiċi,36.23,6.854,0.0
clip_012,wkoll,36.23,6.854,0.0
clip_012,u,36.23,6.854,0.0
clip_012,issa,36.23,6.854,0.0
clip_012,qegħdin,36.23,6.854,0.0
clip_012,tajjeb,36.23,6.854,0.0
clip_012,m',36.23,6.854,0.0
clip_012,hemmx,36.23,6.854,0.0
clip_012,triq,36.23,6.854,0.0
clip_012,oħra,36.23,6.854,0.0
clip_012,mir-rokna,36.23,6.854,0.0
clip_012,tajnu,36.23,6.854,0.0
clip_012,ra,36.23,6.854,0.0
clip_012,li,36.23,6.854,0.0
clip_012,t-tielet,36.23,6.854,0.0
clip_012,wieħed,36.23,6.854,0.0
clip_012,jerġa',36.23,6.854,0.0
clip_012,jqum,36.23,6.854,0.0
clip_012,ma,36.23,6.854,0.0
clip_012,nibżax,36.23,6.854,0.0
clip_012,minnhek,36.23,6.854,0.0
clip_013,erika,2.0,0.064,0.0
clip_013,ma,2.0,0.064,0.0
clip_013,kelliex,42.0,9.078,0.0
clip_013,il-wiċċ,42.0,9.078,0.0
clip_013,titlob,42.0,9.078,0.0
clip_013,lura,42.0,9.078,0.0
clip_013,b',42.0,9.078,0.0
clip_013,jedd,42.0,9.078,0.0
clip_013,il-kwadru,42.0,9.078,0.0
clip_013,li,42.0,9.078,0.0
clip_013,ma,42.0,9.078,0.0
clip_013,kienx,42.0,9.078,0.0
clip_013,aktar,42.0,9.078,0.0
clip_013,tagħhom,42.0,9.078,0.0
clip_013,riku,42.0,9.078,0.0
clip_013,u,42.0,9.078,0.0
clip_013,minnufih,42.0,9.078,0.0
clip_013,inguterra,42.0,9.078,0.0
clip_013,tommew,42.0,9.078,0.0
clip_013,pellegrino,42.0,9.078,0.0
clip_013,w,42.0,9.078,0.0
clip_013,imperja,42.0,9.078,0.0
clip_013,li,42.0,9.078,0.0
clip_013,kienu,42.0,9.078,0.0
clip_013,kollha,42.0,9.078,0.0
clip_013,mde,44.0,10.28,0.0
clip_013,aħjar,44.0,10.28,0.0
clip_013,ajmej,44.0,10.28,0.0
clip_013,kemuv,55.153,29.073,0.0
clip_013,ix-xitwa,55.153,29.073,0.0
clip_013,t-tajba,55.153,29.073,0.0
clip_013,sur,55.153,29.073,0.0
clip_013,pitir,55.153,29.073,0.0
clip_013,ross,55.153,29.073,0.0
clip_013,u,55.153,29.073,0.0
clip_013,hekk,55.153,29.073,0.0
clip_013,kif,55.153,29.073,0.0
clip_013,lħasfur,55.153,29.073,0.0
clip_013,dawwar,55.153,29.073,0.0
clip_013,ħarstu,55.153,29.073,0.0
clip_013,l,55.153,29.073,0.0
clip_013,isfel,55.153,29.073,0.0
clip_013,jilmaħ,55.153,29.073,0.0
clip_013,lil-mejxi,55.153,29.073,0.0
clip_013,il,55.153,29.073,0.0
clip_013,bebuxu,55.153,29.073,0.0
clip_013,roberto,55.153,29.073,0.0
clip_013,beda,55.153,29.073,0.0
clip_013,jħoss,55.153,29.073,0.0
clip_013,it-tisfir,55.153,29.073,0.0
clip_013,f',55.153,29.073,0.0
clip_013,widnejh,55.153,29.073,0.0
clip_013,li,55.153,29.073,0.0
clip_013,kieku,55.153,29.073,0.0
clip_013,di,55.153,29.073,0.0
clip_013,l-kreatura,55.153,29.073,0.0
clip_013,tah,55.153,29.073,0.0
clip_013,lewwa,55.153,29.073,0.0
clip_013,indeskrivibbli,55.153,29.073,0.0
clip_013,tnewwah,55.153,29.073,0.0
clip_013,f',55.153,29.073,0.0
clip_013,idejh,55.153,29.073,0.0
clip_013,setgħet,55.153,29.073,0.0
clip_013,tkun,55.153,29.073,0.0
clip_013,taf,55.153,29.073,0.0
clip_013,x',55.153,29.073,0.0
clip_013,kien,55.153,29.073,0.0
clip_013,hemm,55.153,29.073,0.0
clip_013,les,55.153,29.073,0.0
clip_013,għalija,55.153,29.073,0.0
clip_013,ix-xemx,55.153,29.073,0.0
clip_013,kienet,55.153,29.073,0.0
clip_013,diġà,55.153,29.073,0.0
clip_013,waslet,55.153,29.073,0.0
clip_013,lejn,55.153,29.073,0.0
clip_013,nofsinhar,55.153,29.073,0.0
clip_013,dik,55.153,29.073,0.0
clip_013,il-ħabta,55.153,29.073,0.0
clip_013,kont,55.153,29.073,0.0
clip_013,għadni,55.153,29.073,0.0
clip_013,żagħżugħ,55.153,29.073,0.0
clip_013,tat,55.153,29.073,0.0
clip_013,tmintax,55.153,29.073,0.0
clip_013,sebgħin,55.153,29.073,0.0
clip_013,wieħed,55.153,29.073,0.0
clip_013,u,55.153,29.073,0.0
clip_013,sebgħin,55.153,29.073,0.0
clip_013,tiġi,55.153,29.073,0.0
clip_013,for,55.153,29.073,0.0
clip_013,tu,55.153,29.073,0.0
clip_013,siks,55.153,29.073,0.0
clip_014,inħoss,2.0,0.081,0.0
clip_014,hawn,2.0,0.081,0.0
clip_014,il-ħin,2.0,0.081,0.0
clip_014,kollu,4.0,0.155,0.0
clip_014,tħares,4.0,0.155,0.0
clip_014,lejja,4.0,0.155,0.0
clip_014,tara,6.0,0.245,0.0
clip_014,li,6.0,0.245,0.0
clip_014,nobdi,6.0,0.245,0.0
clip_014,kull,6.0,0.245,0.0
clip_014,ordni,8.0,0.366,0.0
clip_014,li,8.0,0.366,0.0
clip_014,tagħtni,8.0,0.366,0.0
clip_014,li,8.0,0.366,0.0
clip_014,nimxi,8.0,0.366,0.0
clip_014,fit-triq,44.0,10.138,0.0
clip_014,it-tajba,44.0,10.138,0.0
clip_014,jew,44.0,10.138,0.0
clip_014,tiġri,44.0,10.138,0.0
clip_014,min,60.0,32.267,0.0
clip_014,gar,64.748,44.748,0.0
clip_014,għall-oħra,64.748,44.748,0.0
clip_014,u,64.748,44.748,0.0
clip_014,terġa',64.748,44.748,0.0
clip_014,lura,64.748,44.748,0.0
clip_014,wara,64.748,44.748,0.0
clip_014,l-gwerra,64.748,44.748,0.0
clip_014,lejn,64.748,44.748,0.0
clip_014,artek,64.748,44.748,0.0
clip_014,mimli,64.748,44.748,0.0
clip_014,midalji,64.748,44.748,0.0
clip_014,u,64.748,44.748,0.0
clip_014,mimli,64.748,44.748,0.0
clip_014,ġih,64.748,44.748,0.0
clip_014,meta,64.748,44.748,0.0
clip_014,mbagħad,64.748,44.748,0.0
clip_014,wara,64.748,44.748,0.0
clip_014,l-form,64.748,44.748,0.0
clip_014,fajv,64.748,44.748,0.0
clip_014,bdejt,64.748,44.748,0.0
clip_014,nattendi,64.748,44.748,0.0
clip_014,għall-arti,64.748,44.748,0.0
clip_014,biss,64.748,44.748,0.0
clip_014,flimkien,64.748,44.748,0.0
clip_014,ma',64.748,44.748,0.0
clip_014,erba',64.748,44.748,0.0
clip_014,studenti,64.748,44.748,0.0
clip_014,oħra,64.748,44.748,0.0
clip_014,is-sur,64.748,44.748,0.0
clip_014,fenek,64.748,44.748,0.0
clip_014,tliem,64.748,44.748,0.0
clip_014,silenzjuż,64.748,44.748,0.0
clip_014,li,64.748,44.748,0.0
clip_014,trid,64.748,44.748,0.0
clip_014,tifhem,64.748,44.748,0.0
clip_014,biex,64.748,44.748,0.0
clip_014,tisimgħu,64.748,44.748,0.0
clip_014,u,64.748,44.748,0.0
clip_014,qabel,64.748,44.748,0.0
clip_014,qbaħat,64.748,44.748,0.0
clip_014,l-aħħar,64.748,44.748,0.0
clip_014,bagalja,64.748,44.748,0.0
clip_014,il,64.748,44.748,0.0
clip_014,fajt,64.748,44.748,0.0
clip_014,liż-żgħir,64.748,44.748,0.0
clip_014,u,64.748,44.748,0.0
clip_014,għidtlu,64.748,44.748,0.0
clip_014,biex,64.748,44.748,0.0
clip_014,xi,64.748,44.748,0.0
clip_014,darba,64.748,44.748,0.0
clip_014,meta,64.748,44.748,0.0
clip_014,jikber,64.748,44.748,0.0
clip_014,imma,64.748,44.748,0.0
clip_014,kull,64.748,44.748,0.0
clip_014,meta,64.748,44.748,0.0
clip_014,ndoqq,64.748,44.748,0.0
clip_014,it-tejb,64.748,44.748,0.0
clip_014,ximkien,64.748,44.748,0.0
clip_014,nismaħħa,64.748,44.748,0.0
clip_014,ħadd,64.748,44.748,0.0
clip_014,ma,64.748,44.748,0.0
clip_014,jagħti,64.748,44.748,0.0
clip_014,kasi,64.748,44.748,0.0
clip_014,is-sib,64.748,44.748,0.0
clip_014,lil,64.748,44.748,0.0
clip_014,salamander,64.748,44.748,0.0
clip_014,u,64.748,44.748,0.0
clip_014,dan,64.748,44.748,0.0
clip_014,għaliex,64.748,44.748,0.0
clip_014,is-saltna,64.748,44.748,0.0
clip_014,tal-fiddien,64.748,44.748,0.0
clip_014,tkun,64.748,44.748,0.0
clip_014,waslet,64.748,44.748,0.0
clip_014,fit-tarb,64.748,44.748,0.0
clip_014,kien,64.748,44.748,0.0
clip_014,imgħaddab,64.748,44.748,0.0
clip_014,għalih,64.748,44.748,0.0
clip_014,innifsu,64.748,44.748,0.0
clip_014,għax,64.748,44.748,0.0
clip_014,minflok,64.748,44.748,0.0
clip_014,iċ-ċamfir,64.748,44.748,0.0
clip_014,tas-sur,64.748,44.748,0.0
clip_014,borġ,64.748,44.748,0.0
clip_014,li,64.748,44.748,0.0
clip_014,l-pietru,64.748,44.748,0.0
clip_014,kien,64.748,44.748,0.0
clip_014,qalgw,64.748,44.748,0.0
clip_014,rigal,64.748,44.748,0.0
clip_014,ta',64.748,44.748,0.0
clip_014,ħamesliri,64.748,44.748,0.0
clip_015,kien,2.0,0.071,0.0
clip_015,et,16.0,1.131,0.0
clip_015,jitħeddel,16.0,1.131,0.0
clip_015,u,16.0,1.131,0.0
clip_015,ma,16.0,1.131,0.0
clip_015,kellux,16.0,1.131,0.0
clip_015,il-ħsieb,16.0,1.131,0.0
clip_015,li,16.0,1.131,0.0
clip_015,offri,22.0,2.038,0.0
clip_015,reżistenza,22.0,2.038,0.0
clip_015,wisq,22.0,2.038,0.0
clip_015,probabbli,22.0,2.038,0.0
clip_015,kellhom,22.0,2.038,0.0
clip_015,dil-ko-dil-kopja,22.0,2.038,0.0
clip_015,fl-istokk,22.0,2.038,0.0
clip_015,l-antik,22.0,2.038,0.0
