clip_id,word,audio_arrival_sec,commit_time_sec,word_latency_sec
clip_015,reżistenza,6.0,8.667,2.667
clip_015,wisq,8.0,10.453,2.453
clip_015,probabli,10.0,12.346,2.346
clip_015,kellhom,10.0,12.346,2.346
clip_015,dil-kop,10.0,12.346,2.346
clip_015,-dil,12.0,18.17,6.17
clip_015,koppja,12.0,18.17,6.17
clip_015,fl-istokk,12.0,18.17,6.17
clip_015,l-antik,12.0,18.17,6.17
clip_015,u,12.0,18.17,6.17
clip_015,ħarġuha,14.0,20.767,6.767
clip_015,fuq,14.0,20.767,6.767
clip_015,l-ixkaffa,14.0,20.767,6.767
clip_015,forsi,14.0,20.767,6.767
clip_015,timbieh,16.0,27.512,11.512
clip_015,is,16.0,27.512,11.512
clip_015,-segretarja,18.0,30.675,12.675
clip_015,kienet,18.0,30.675,12.675
clip_015,magħad,18.0,30.675,12.675
clip_015,ta',18.0,30.675,12.675
clip_015,studenti,18.0,30.675,12.675
clip_015,li,20.0,38.825,18.825
clip_015,kienu,20.0,38.825,18.825
clip_015,qilhom,20.0,38.825,18.825
clip_015,li,20.0,38.825,18.825
clip_015,bdew,20.0,38.825,18.825
clip_015,il-kors,20.0,38.825,18.825
clip_015,u,22.0,54.971,32.971
clip_015,li,22.0,54.971,32.971
clip_015,lila,22.0,54.971,32.971
clip_015,ta',22.0,54.971,32.971
clip_015,faffa,22.0,54.971,32.971
clip_015,ma',22.0,54.971,32.971
clip_015,dawk,22.0,54.971,32.971
clip_015,tal,22.0,54.971,32.971
clip_015,-bidu,24.0,63.749,39.749
clip_015,u,24.0,63.749,39.749
clip_015,ftit,24.0,63.749,39.749
clip_015,wara,24.0,63.749,39.749
clip_015,kienu,26.0,74.341,48.341
clip_015,ġew,26.0,74.341,48.341
clip_015,dawk,26.0,74.341,48.341
clip_015,it-tnejn,26.0,74.341,48.341
clip_015,u,28.0,79.14,51.14
clip_015,qaluli,28.0,79.14,51.14
clip_015,ħaww,30.0,92.514,62.514
clip_015,guf,30.0,92.514,62.514
clip_015,ok,32.0,109.167,77.167
clip_015,imma,32.0,109.167,77.167
clip_015,setgħu,32.0,109.167,77.167
clip_015,kienu,32.0,109.167,77.167
clip_015,tal-ermalta,32.0,109.167,77.167
clip_015,jien,34.0,113.498,79.498
clip_015,naf,34.0,113.498,79.498
clip_015,jew,34.0,113.498,79.498
clip_015,rojal,36.0,115.412,79.412
clip_015,er,36.0,115.412,79.412
clip_015,marok,36.0,115.412,79.412
clip_015,imbagħad,38.0,118.383,80.383
clip_015,xħin,40.0,143.817,103.817
clip_015,l-istess,40.0,143.817,103.817
clip_015,riħ,40.0,143.817,103.817
clip_015,iwarrab,40.0,143.817,103.817
clip_015,ftit,40.0,143.817,103.817
clip_015,l-istess,40.0,143.817,103.817
clip_015,paġna,39.912,143.817,103.905
clip_015,terġe',39.912,143.817,103.905
clip_015,lura,39.912,143.817,103.905
clip_015,f',39.912,143.817,103.905
clip_015,posta,39.912,143.817,103.905
clip_015,b',39.912,143.817,103.905
clip_015,aħħin,39.912,143.817,103.905
clip_015,gu,39.912,143.817,103.905
clip_015,l-istess,39.912,143.817,103.905
clip_015,biex,39.912,143.817,103.905
clip_015,biex,39.912,143.817,103.905
clip_015,biex,39.912,143.817,103.905
clip_015,il-b',39.912,143.817,103.905
clip_015,l-istess,39.912,143.817,103.905
clip_015,biex,39.912,143.817,103.905
clip_015,il-ħal,39.912,143.817,103.905
clip_015,laħal,39.912,143.817,103.905
clip_015,il-ħal,39.912,143.817,103.905
clip_015,il-ħal,39.912,143.817,103.905
clip_015,il-ħal,39.912,143.817,103.905
clip_015,il-ħal,39.912,143.817,103.905
clip_015,il-ħal,39.912,143.817,103.905
clip_015,il-ħal,39.912,143.817,103.905
clip_015,il-ħidji,39.912,143.817,103.905
clip_016,ma,4.0,2.356,0.0
clip_016,kienx,4.0,2.356,0.0
clip_016,jaf,4.0,2.356,0.0
clip_016,kemm,4.0,2.356,0.0
clip_016,kien,4.0,2.356,0.0
clip_016,ilu,4.0,2.356,0.0
clip_016,ġon,6.0,20.248,14.248
clip_016,mażġar,6.0,20.248,14.248
clip_016,iżda,6.0,20.248,14.248
clip_016,kien,6.0,20.248,14.248
clip_016,qed,8.0,21.823,13.823
clip_016,iħoss,8.0,21.823,13.823
clip_016,li,8.0,21.823,13.823
clip_016,kien,8.0,21.823,13.823
clip_016,ilu,8.0,21.823,13.823
clip_016,ħafna,8.0,21.823,13.823
clip_016,u,12.0,56.958,44.958
clip_016,maħfra,12.0,56.958,44.958
clip_016,lil,12.0,56.958,44.958
clip_016,kulħadd,12.0,56.958,44.958
clip_016,kont,14.0,61.191,47.191
clip_016,idħakbija,14.0,61.191,47.191
clip_016,ried,16.0,90.905,74.905
clip_016,tindaħħal,16.0,90.905,74.905
clip_016,idejja,16.0,90.905,74.905
clip_016,fil,16.0,90.905,74.905
clip_016,-but,18.0,103.441,85.441
clip_016,tal-ġlekk,18.0,103.441,85.441
clip_016,tiegħu,18.0,103.441,85.441
clip_016,u,18.0,103.441,85.441
clip_016,ma,20.0,106.144,86.144
clip_016,tarax,20.0,106.144,86.144
clip_016,ajma,20.0,106.144,86.144
clip_016,hekk,22.0,108.924,86.924
clip_016,kien,22.0,108.924,86.924
clip_016,iser,22.0,108.924,86.924
clip_016,viġranet,22.0,108.924,86.924
clip_016,bla,22.0,108.924,86.924
clip_016,ma,24.0,126.094,102.094
clip_016,jiqras,24.0,126.094,102.094
clip_016,u,24.0,126.094,102.094
clip_016,jwaħħal,24.0,126.094,102.094
clip_016,i,26.0,143.929,117.929
clip_016,-jwaħħal,28.0,153.959,125.959
clip_016,iżjed,28.0,153.959,125.959
clip_016,mitqiq,28.0,153.959,125.959
clip_016,maġun,28.0,153.959,125.959
clip_016,bl-ilma,28.0,153.959,125.959
clip_016,biss,28.0,153.959,125.959
clip_016,wieħed,30.0,198.517,168.517
clip_016,u,32.0,219.909,187.909
clip_016,sebgħin,32.0,219.909,187.909
clip_016,dik,32.0,219.909,187.909
clip_016,kienet,32.0,219.909,187.909
clip_016,xi,32.0,219.909,187.909
clip_016,ħaġa,32.0,219.909,187.909
clip_016,naturali,34.0,222.732,188.732
clip_016,li,34.0,222.732,188.732
clip_016,seta',34.0,222.732,188.732
clip_016,jagħmelha,34.0,222.732,188.732
clip_016,kulħadd,34.0,222.732,188.732
clip_016,u,40.0,259.096,219.096
clip_016,tant,40.0,259.096,219.096
clip_016,kont,40.0,259.096,219.096
clip_016,mitluf,40.0,259.096,219.096
clip_016,naħseb,40.0,259.096,219.096
clip_016,u,40.0,259.096,219.096
clip_016,nipprova,40.0,259.096,219.096
clip_016,nifhim,40.0,259.096,219.096
clip_016,liċ-ċaqlieqa,40.0,259.096,219.096
clip_016,tas-surtesta,40.0,259.096,219.096
clip_016,ħas,40.0,259.096,219.096
clip_016,-ditni,42.0,263.858,221.858
clip_016,if,42.0,263.858,221.858
clip_016,you,42.0,263.858,221.858
clip_016,don't,42.0,263.858,221.858
clip_016,eat,44.0,278.118,234.118
clip_016,you'll,44.0,278.118,234.118
clip_016,be,44.0,278.118,234.118
clip_016,sick,44.0,278.118,234.118
clip_016,kienu,46.0,281.254,235.254
clip_016,ġew,48.0,300.19,252.19
clip_016,il-jum,48.0,300.19,252.19
clip_016,ta',48.0,300.19,252.19
clip_016,qabel,48.0,300.19,252.19
clip_016,bl-aħbar,48.0,300.19,252.19
clip_016,ta',48.0,300.19,252.19
clip_016,x',48.0,300.19,252.19
clip_016,kien,48.0,300.19,252.19
clip_016,għamel,48.0,300.19,252.19
clip_016,mikiel,48.0,300.19,252.19
clip_016,f',48.0,300.19,252.19
clip_016,ħal,50.0,303.877,253.877
clip_016,tar,50.0,303.877,253.877
clip_016,tagħni,50.0,303.877,253.877
clip_016,u,50.0,303.877,253.877
clip_016,f',50.0,303.877,253.877
clip_016,ħal,50.0,303.877,253.877
clip_016,tar,50.879,308.034,257.155
clip_016,xjien,50.879,308.034,257.155
clip_016,ħan,50.879,308.034,257.155
clip_016,ibda,50.879,308.034,257.155
clip_016,minnek,50.879,308.034,257.155
clip_016,biex,50.879,308.034,257.155
clip_016,il-ħas-dit,50.879,308.034,257.155
clip_016,il-ħem,50.879,308.034,257.155
clip_017,mela,4.0,45.208,41.208
clip_017,ġibu,4.0,45.208,41.208
clip_017,miegħek,4.0,45.208,41.208
clip_017,lil,4.0,45.208,41.208
clip_017,ġejmi,4.0,45.208,41.208
clip_017,jista',6.0,47.466,41.466
clip_017,jilgħab,6.0,47.466,41.466
clip_017,maż-żgħira,6.0,47.466,41.466
clip_017,ma',10.0,55.168,45.168
clip_017,imi,10.0,55.168,45.168
clip_017,meta,12.0,72.027,60.027
clip_017,sema',12.0,72.027,60.027
clip_017,dak,12.0,72.027,60.027
clip_017,l,12.0,72.027,60.027
clip_017,-għajjat,14.0,83.312,69.312
clip_017,kollu,14.0,83.312,69.312
clip_017,in-nannu,14.0,83.312,69.312
clip_017,qam,14.0,83.312,69.312
clip_017,jiġri,14.0,83.312,69.312
clip_017,bħasda,14.0,83.312,69.312
clip_017,kbira,14.0,83.312,69.312
clip_017,u,14.0,83.312,69.312
clip_017,staqsa,14.0,83.312,69.312
clip_017,lil,14.0,83.312,69.312
clip_017,veli,14.0,83.312,69.312
clip_017,x',14.0,83.312,69.312
clip_017,kien,14.0,83.312,69.312
clip_017,ġara,14.0,83.312,69.312
clip_017,forsi,16.0,91.981,75.981
clip_017,dil-konverżazzjoni,16.0,91.981,75.981
clip_017,kollha,18.0,94.461,76.461
clip_017,kienet,18.0,94.461,76.461
clip_017,reġ-reġta,18.0,94.461,76.461
clip_017,għalik,20.0,97.107,77.107
clip_017,għax,20.0,97.107,77.107
clip_017,għal,20.0,97.107,77.107
clip_017,xi,22.0,100.598,78.598
clip_017,raġuni,22.0,100.598,78.598
clip_017,li,22.0,100.598,78.598
clip_017,kont,22.0,100.598,78.598
clip_017,għadek,24.0,103.458,79.458
clip_017,ma,24.0,103.458,79.458
clip_017,stajt,24.0,103.458,79.458
clip_017,x',24.0,103.458,79.458
clip_017,tifhem,24.0,103.458,79.458
clip_017,seta',26.0,121.712,95.712
clip_017,anke,26.0,121.712,95.712
clip_017,kien,26.0,121.712,95.712
clip_017,hemm,26.0,121.712,95.712
clip_017,x',26.0,121.712,95.712
clip_017,għaddieħor,28.0,142.338,114.338
clip_017,ħasad,28.0,142.338,114.338
clip_017,il-preżenza,28.0,142.338,114.338
clip_017,ta',28.0,142.338,114.338
clip_017,tel-barrani,30.0,147.451,117.451
clip_017,fil-karozza,30.0,147.451,117.451
clip_017,iżda,30.0,147.451,117.451
clip_017,ma,30.0,147.451,117.451
clip_017,kellha,32.0,167.875,135.875
clip_017,l-ebda,32.0,167.875,135.875
clip_017,ħajra,32.0,167.875,135.875
clip_017,tkun,32.0,167.875,135.875
clip_017,taf,32.0,167.875,135.875
clip_017,rikku,34.0,213.181,179.181
clip_017,kien,34.0,213.181,179.181
clip_017,ħaseb,34.0,213.181,179.181
clip_017,għal,34.0,213.181,179.181
clip_017,dan,34.0,213.181,179.181
clip_017,daldan,36.0,217.91,181.91
clip_017,ukoll,36.0,217.91,181.91
clip_017,duluri,38.0,219.354,181.354
clip_017,ferħu,38.0,219.354,181.354
clip_017,b',38.0,219.354,181.354
clip_017,xulċejn,40.0,251.305,211.305
clip_017,u,40.0,251.305,211.305
clip_017,daħlu,40.0,251.305,211.305
clip_017,kollha,40.0,251.305,211.305
clip_017,ġewwa,40.0,251.305,211.305
clip_017,fejn,40.0,251.305,211.305
clip_017,sabu,42.0,261.358,219.358
clip_017,d-dar,42.0,261.358,219.358
clip_017,bla,42.0,261.358,219.358
clip_017,mimsusa,44.0,263.328,219.328
clip_017,għax,44.0,263.328,219.328
clip_017,il-franċiżi,44.0,263.328,219.328
clip_017,ma,44.0,263.328,219.328
clip_017,kinux,44.0,263.328,219.328
clip_017,marru,46.0,276.106,230.106
clip_017,jżuruha,46.0,276.106,230.106
clip_017,duju,44.303,276.106,231.804
clip_017,prej,44.303,276.106,231.804
clip_018,sidiek,4.0,28.303,24.303
clip_018,kbir,4.0,28.303,24.303
clip_018,wisq,4.0,28.303,24.303
clip_018,ma,4.0,28.303,24.303
clip_018,inħossni,6.0,29.433,23.433
clip_018,nifga,6.0,29.433,23.433
clip_018,meta,6.0,29.433,23.433
clip_018,jagħfas,8.0,30.625,22.625
clip_018,ma',8.0,30.625,22.625
clip_018,wiċċi,8.0,30.625,22.625
clip_018,mija,8.0,30.625,22.625
clip_018,tnejn,8.0,30.625,22.625
clip_018,u,8.0,30.625,22.625
clip_018,sittin,10.0,41.16,31.16
clip_018,imma,10.0,41.16,31.16
clip_018,s-sultan,12.0,42.864,30.864
clip_018,la,12.0,42.864,30.864
clip_018,vallħet,12.0,42.864,30.864
clip_018,ma,12.0,42.864,30.864
clip_018,kienx,12.0,42.864,30.864
clip_018,raġel,12.0,42.864,30.864
clip_018,li,12.0,42.864,30.864
clip_018,jimla,14.0,81.987,67.987
clip_018,rasu,14.0,81.987,67.987
clip_018,bid-duħħan,14.0,81.987,67.987
clip_018,tal-vitorja,14.0,81.987,67.987
clip_018,u,16.0,88.367,72.367
clip_018,jin,16.0,88.367,72.367
clip_018,sadmiru,16.0,88.367,72.367
clip_018,għalli,16.0,88.367,72.367
clip_018,ġej,16.0,88.367,72.367
clip_018,imma,18.0,90.802,72.802
clip_018,wkollha,18.0,90.802,72.802
clip_018,għax,24.0,101.137,77.137
clip_018,kienu,24.0,101.137,77.137
clip_018,ħarbtulna,24.0,101.137,77.137
clip_018,ġidna,24.0,101.137,77.137
clip_018,għax,24.0,101.137,77.137
clip_018,kienu,24.0,101.137,77.137
clip_018,ħadulna,24.0,101.137,77.137
clip_018,idrittijiet,24.0,101.137,77.137
clip_018,li,24.0,101.137,77.137
clip_018,kellna,24.0,101.137,77.137
clip_018,għax,24.0,101.137,77.137
clip_018,kienu,24.0,101.137,77.137
clip_018,ħassrulna,24.0,101.137,77.137
clip_018,drowiet,24.0,101.137,77.137
clip_018,tajba,24.0,101.137,77.137
clip_018,kollha,24.0,101.137,77.137
clip_018,mattew,26.0,104.323,78.323
clip_018,x',26.0,104.323,78.323
clip_018,iklimu,30.0,133.368,103.368
clip_018,dan,30.0,133.368,103.368
clip_018,tiegħek,30.0,133.368,103.368
clip_018,xon,30.0,133.368,103.368
clip_018,kien,30.0,133.368,103.368
clip_018,jaf,30.0,133.368,103.368
clip_018,li,30.0,133.368,103.368
clip_018,sħabu,30.0,133.368,103.368
clip_018,kienu,30.0,133.368,103.368
clip_018,qed,30.0,133.368,103.368
clip_018,jaħsbu,30.0,133.368,103.368
clip_018,dak,30.0,133.368,103.368
clip_018,li,30.0,133.368,103.368
clip_018,kien,32.0,152.807,120.807
clip_018,qed,32.0,152.807,120.807
clip_018,jaħseb,32.0,152.807,120.807
clip_018,hu,32.0,152.807,120.807
clip_018,li,32.0,152.807,120.807
clip_018,dawk,32.0,152.807,120.807
clip_018,kienu,34.0,165.487,131.487
clip_018,l-istess,34.0,165.487,131.487
clip_018,nies,34.0,165.487,131.487
clip_018,la,34.0,165.487,131.487
clip_018,qalbu,34.0,165.487,131.487
clip_018,r-razzett,34.0,165.487,131.487
clip_018,ta',34.0,165.487,131.487
clip_018,taħt,34.0,165.487,131.487
clip_018,fuqu,36.0,182.667,146.667
clip_018,meta,36.0,182.667,146.667
clip_018,narahom,38.0,191.374,153.374
clip_018,jinkeddu,38.0,191.374,153.374
clip_018,kont,38.0,191.374,153.374
clip_018,nitla',38.0,191.374,153.374
clip_018,fis-seba',38.0,191.374,153.374
clip_018,samgħa,40.0,210.819,170.819
clip_018,tomi,40.0,210.819,170.819
clip_018,niżel,40.0,210.819,170.819
clip_018,minn,40.0,210.819,170.819
clip_018,fuq,40.0,210.819,170.819
clip_018,ir,40.0,210.819,170.819
clip_018,-rota,42.0,220.736,178.736
clip_018,tiegħu,42.0,220.736,178.736
clip_018,u,42.0,220.736,178.736
clip_018,baqa',42.0,220.736,178.736
clip_018,ftit,42.0,220.736,178.736
clip_018,il-bogħod,42.0,220.736,178.736
clip_018,mis,42.0,220.736,178.736
clip_018,-siġra,44.0,239.848,195.848
clip_018,għax-xorta,44.0,239.848,195.848
clip_018,ma,44.0,239.848,195.848
clip_018,tantx,44.0,239.848,195.848
clip_018,kien,44.0,239.848,195.848
clip_018,qed,44.0,239.848,195.848
clip_018,jaf,44.0,239.848,195.848
clip_018,daw,46.0,254.776,208.776
clip_018,wara,46.0,254.776,208.776
clip_018,l-battikata,46.0,254.776,208.776
clip_018,li,46.0,254.776,208.776
clip_018,kienet,46.0,254.776,208.776
clip_018,tagħtu,46.0,254.776,208.776
clip_018,l-ewwel,48.0,264.082,216.082
clip_018,darba,48.0,264.082,216.082
clip_018,li,48.0,264.082,216.082
clip_018,nqabad,48.0,264.082,216.082
clip_018,taħtha,48.0,264.082,216.082
clip_018,xi,50.0,283.733,233.733
clip_018,drabi,50.0,283.733,233.733
clip_018,kienet,50.0,283.733,233.733
clip_018,tħoss,50.0,283.733,233.733
clip_018,qalba,50.0,283.733,233.733
clip_018,tingħafas,52.0,305.384,253.384
clip_018,lil,52.0,305.384,253.384
clip_018,maltempati,52.0,305.384,253.384
clip_018,ta',52.0,305.384,253.384
clip_018,żgħożithom,54.0,325.731,271.731
clip_018,kienu,54.0,325.731,271.731
clip_018,ġew,54.0,325.731,271.731
clip_018,ridotti,54.0,325.731,271.731
clip_018,għal,54.0,325.731,271.731
clip_018,dawk,54.0,325.731,271.731
clip_018,iż-żewġ,54.0,325.731,271.731
clip_018,bewsiet,56.0,344.247,288.247
clip_018,fuq,56.0,344.247,288.247
clip_018,truf,56.0,344.247,288.247
clip_018,subgħajha,56.0,344.247,288.247
clip_018,u,58.0,348.823,290.823
clip_018,mill-ewwel,58.0,348.823,290.823
clip_018,ġibed,60.0,378.169,318.169
clip_018,l-attenzjoni,60.0,378.169,318.169
clip_018,ta',60.0,378.169,318.169
clip_018,kulħadd,60.0,378.169,318.169
clip_018,għax,60.0,378.169,318.169
clip_018,din,60.0,378.169,318.169
clip_018,il-kelma,60.0,378.169,318.169
clip_018,kienet,59.398,378.169,318.771
clip_018,stramba,59.398,378.169,318.771
clip_018,għalihom,59.398,378.169,318.771
clip_018,brolli,59.398,378.169,318.771
clip_018,bil-ħas,59.398,378.169,318.771
clip_018,holding,59.398,378.169,318.771
clip_018,ġimd,59.398,378.169,318.771
clip_019,ċlub,4.0,29.584,25.584
clip_019,ċlub,8.0,48.76,40.76
clip_019,ċlub,14.0,82.819,68.819
clip_019,ċlub,20.0,138.935,118.935
clip_019,mill-maħbub,26.0,168.922,142.922
clip_019,tagħha,26.0,168.922,142.922
clip_019,bogħod,26.0,168.922,142.922
clip_019,minn,26.0,168.922,142.922
clip_019,pajjiża,26.0,168.922,142.922
clip_019,waqgħet,26.0,168.922,142.922
clip_019,fis-swied,26.0,168.922,142.922
clip_019,ta',26.0,168.922,142.922
clip_019,qalb,26.0,168.922,142.922
clip_019,li,26.0,168.922,142.922
clip_019,jbeżża',28.0,178.831,150.831
clip_019,baqaf,28.0,178.831,150.831
clip_019,moħħok,30.0,183.652,153.652
clip_019,dal-proxmu,30.0,183.652,153.652
clip_019,patri,32.0,202.24,170.24
clip_019,ġann,32.0,202.24,170.24
clip_019,litta,32.0,202.24,170.24
clip_019,u,32.0,202.24,170.24
clip_019,margat,32.0,202.24,170.24
clip_019,kaptas,38.0,218.898,180.898
clip_019,sant,38.0,218.898,180.898
clip_019,anġlu,38.0,218.898,180.898
clip_019,li,38.0,218.898,180.898
clip_019,kienu,38.0,218.898,180.898
clip_019,fuq,38.0,218.898,180.898
clip_019,il-bieb,38.0,218.898,180.898
clip_019,iħarsu,38.0,218.898,180.898
clip_019,lejhom,38.0,218.898,180.898
clip_019,b',38.0,218.898,180.898
clip_019,kew,38.0,218.898,180.898
clip_019,it-tlieta,38.0,218.898,180.898
clip_019,bħal,38.0,218.898,180.898
clip_019,trabi,38.0,218.898,180.898
clip_019,b',38.0,218.898,180.898
clip_019,kew,38.0,218.898,180.898
clip_019,il-ħitan,38.0,218.898,180.898
clip_019,kien,40.0,224.997,184.997
clip_019,jibki,40.0,224.997,184.997
clip_019,dallas,40.0,224.997,184.997
clip_019,kieku,40.0,224.997,184.997
clip_019,kien,40.0,224.997,184.997
clip_019,hemm,40.0,224.997,184.997
clip_019,mal-biki,42.0,227.643,185.643
clip_019,u,42.0,227.643,185.643
clip_019,l-għajjat,42.0,227.643,185.643
clip_019,tat-tifla,44.0,236.572,192.572
clip_019,in-nies,44.0,236.572,192.572
clip_019,tad-dar,44.0,236.572,192.572
clip_019,kollha,44.0,236.572,192.572
clip_019,ġrew,46.0,240.512,194.512
clip_019,għalfejn,46.0,240.512,194.512
clip_019,il-marid,46.0,240.512,194.512
clip_019,ibni,50.0,257.391,207.391
clip_019,u,50.0,257.391,207.391
clip_019,jek,52.0,262.176,210.176
clip_019,dun,52.0,262.176,210.176
clip_019,belin,52.0,262.176,210.176
clip_019,jisma',52.0,262.176,210.176
clip_019,b',52.0,262.176,210.176
clip_019,xi,52.0,262.176,210.176
clip_019,ħaġa,52.0,262.176,210.176
clip_019,ftakar,52.0,262.176,210.176
clip_019,li,52.0,262.176,210.176
clip_019,meta,52.0,262.176,210.176
clip_019,morna,52.0,262.176,210.176
clip_019,għand,52.0,262.176,210.176
clip_019,is,52.0,262.176,210.176
clip_019,-sur,52.592,270.124,217.532
clip_019,slaw,52.592,270.124,217.532
clip_019,jinkont,52.592,270.124,217.532
clip_019,għadni,52.592,270.124,217.532
clip_019,ma,52.592,270.124,217.532
clip_019,naf,52.592,270.124,217.532
clip_019,b',52.592,270.124,217.532
clip_019,xejn,52.592,270.124,217.532
clip_019,għax,52.592,270.124,217.532
clip_019,għamiltili,52.592,270.124,217.532
clip_019,kerha,52.592,270.124,217.532
clip_019,l-lejla,52.592,270.124,217.532
clip_019,b',52.592,270.124,217.532
clip_019,b',52.592,270.124,217.532
clip_020,u,4.0,15.059,11.059
clip_020,iva,4.0,15.059,11.059
clip_020,nsomma,4.0,15.059,11.059
clip_020,qal,8.0,36.388,28.388
clip_020,ma,10.0,40.087,30.087
clip_020,lhaj,10.0,40.087,30.087
clip_020,roberto,10.0,40.087,30.087
clip_020,hu,10.0,40.087,30.087
clip_020,kien,10.0,40.087,30.087
clip_020,winger,10.0,40.087,30.087
clip_020,tajjeb,10.0,40.087,30.087
clip_020,u,10.0,40.087,30.087
clip_020,allura,10.0,40.087,30.087
clip_020,l-bovis,10.0,40.087,30.087
clip_020,kien,10.0,40.087,30.087
clip_020,ħalih,10.0,40.087,30.087
clip_020,bi,10.0,40.087,30.087
clip_020,kwietu,10.0,40.087,30.087
clip_020,imma,10.0,40.087,30.087
clip_020,idet,14.0,62.544,48.544
clip_020,intom,14.0,62.544,48.544
clip_020,x',14.0,62.544,48.544
clip_020,se,14.0,62.544,48.544
clip_020,tagħmlu,14.0,62.544,48.544
clip_020,sakemm,14.0,62.544,48.544
clip_020,hemm,14.0,62.544,48.544
clip_020,il-ħajja,16.0,82.54,66.54
clip_020,hekk,16.0,82.54,66.54
clip_020,it-tama,16.0,82.54,66.54
clip_020,u,16.0,82.54,66.54
clip_020,minn,16.0,82.54,66.54
clip_020,kejjeb,18.0,85.353,67.353
clip_020,f',18.0,85.353,67.353
clip_020,kulma,18.0,85.353,67.353
clip_020,jgħidu,18.0,85.353,67.353
clip_020,ftit,18.0,85.353,67.353
clip_020,huma,18.0,85.353,67.353
clip_020,dawk,18.0,85.353,67.353
clip_020,li,18.0,85.353,67.353
clip_020,ma,20.0,88.798,68.798
clip_020,jfittxux,20.0,88.798,68.798
clip_020,ken,20.0,88.798,68.798
clip_020,waqt,20.0,88.798,68.798
clip_020,ħbid,20.0,88.798,68.798
clip_020,qawwi,20.0,88.798,68.798
clip_020,mill,20.0,88.798,68.798
clip_020,-għajru,22.0,92.351,70.351
clip_020,u,22.0,92.351,70.351
clip_020,kulħadd,22.0,92.351,70.351
clip_020,kien,22.0,92.351,70.351
clip_020,jinstenna,24.0,105.608,81.608
clip_020,l-xandru,24.0,105.608,81.608
clip_020,dieħel,24.0,105.608,81.608
clip_020,fuq,24.0,105.608,81.608
clip_020,l-idejn,24.0,105.608,81.608
clip_020,in-nannu,26.0,109.508,83.508
clip_020,tbissmilhom,28.0,113.738,85.738
clip_020,kellimhom,28.0,113.738,85.738
clip_020,bħas-soltu,28.0,113.738,85.738
clip_020,ma,28.0,113.738,85.738
clip_020,semmilhom,28.0,113.738,85.738
clip_020,xejn,28.0,113.738,85.738
clip_020,dwar,30.0,118.947,88.947
clip_020,il-pipa,30.0,118.947,88.947
clip_020,tomi,30.0,118.947,88.947
clip_020,jaqbada,32.0,124.64,92.64
clip_020,mill-polz,32.0,124.64,92.64
clip_020,u,32.0,124.64,92.64
clip_020,jgħolliha,32.0,124.64,92.64
clip_020,b',30.03,124.64,94.61
clip_020,bie-ħas-soltu,30.03,124.64,94.61
clip_021,billi,4.0,2.802,0.0
clip_021,l-familja,4.0,2.802,0.0
clip_021,ta',4.0,2.802,0.0
clip_021,tommy,4.0,2.802,0.0
clip_021,kienu,4.0,2.802,0.0
clip_021,jemnu,6.0,4.369,0.0
clip_021,li,6.0,4.369,0.0
clip_021,kienet,6.0,4.369,0.0
clip_021,il-verità,6.0,4.369,0.0
clip_021,ma,6.0,4.369,0.0
clip_021,jifissirx,8.0,18.662,10.662
clip_021,li,8.0,18.662,10.662
clip_021,kellu,8.0,18.662,10.662
clip_021,jemmen,8.0,18.662,10.662
clip_021,huwa,8.0,18.662,10.662
clip_021,wkoll,8.0,18.662,10.662
clip_021,kristjan,10.0,20.541,10.541
clip_021,tgħidli,12.0,22.565,10.565
clip_021,xejn,12.0,22.565,10.565
clip_021,kemmet,12.0,22.565,10.565
clip_021,tissolvi,14.0,25.133,11.133
clip_021,problema,14.0,25.133,11.133
clip_021,tad-din,14.0,25.133,11.133
clip_021,jgħasser,14.0,25.133,11.133
clip_021,qalet,14.0,25.133,11.133
clip_021,wendil,18.0,35.333,17.333
clip_021,il-mendi,18.0,35.333,17.333
clip_021,minn,18.0,35.333,17.333
clip_021,ġodin,18.0,35.333,17.333
clip_021,id-daħna,18.0,35.333,17.333
clip_021,fid-diena,18.0,35.333,17.333
clip_021,instema',18.0,35.333,17.333
clip_021,leħen,20.0,45.637,25.637
clip_021,jgħid,20.0,45.637,25.637
clip_021,kelma,20.0,45.637,25.637
clip_021,waħda,20.0,45.637,25.637
clip_021,jason,20.0,45.637,25.637
clip_021,imma,22.0,54.434,32.434
clip_021,ġo,22.0,54.434,32.434
clip_021,fih,22.0,54.434,32.434
clip_021,kellu,22.0,54.434,32.434
clip_021,s,24.0,60.797,36.797
clip_021,-selvaġiżmu,26.0,76.812,50.812
clip_021,ta',26.0,76.812,50.812
clip_021,merħla,26.0,76.812,50.812
clip_021,imġewħa,26.0,76.812,50.812
clip_021,ta',26.0,76.812,50.812
clip_021,buffalos,26.0,76.812,50.812
clip_021,qed,26.0,76.812,50.812
clip_021,jaqsmu,26.0,76.812,50.812
clip_021,sevena,26.0,76.812,50.812
clip_021,u,28.0,95.268,67.268
clip_021,jekkla,28.0,95.268,67.268
clip_021,waħda,28.0,95.268,67.268
clip_021,u,28.0,95.268,67.268
clip_021,lanqas,28.0,95.268,67.268
clip_021,l-oħra,30.0,110.633,80.633
clip_021,minħamba,32.0,133.452,101.452
clip_021,n-noqqas,32.0,133.452,101.452
clip_021,ta',32.0,133.452,101.452
clip_021,diċenza,32.0,133.452,101.452
clip_021,fil-bajjiet,32.0,133.452,101.452
clip_021,ta',32.0,133.452,101.452
clip_021,ta',38.0,154.989,116.989
