clip_id,n_words_committed,audio_sec,proc_sec,rtf,median_word_lat,p95_word_lat,streaming_wer,streaming_cer,reference,streamed
clip_021,115,51.904,17.661,0.34,0.0,0.0,0.2564,0.0487,billi l-fammilja ta' tomi kienu jemmnu li kienet il-verità ma jifissirx li kellu jemmen huwa wkoll kristjan tgħidli xejn kemm qed issolvi problema tad-dinja s-ser qalet wendi lil mendi minn ġo din id-daħna fiddiena instema' leħen jgħid kelma waħda ġejsin imma ġo fih kellu s-selvaġiżmu ta' merħla imġewħa ta' buffalos qed jaqsmu s-sevena u jekk la waħda u lanqas l-oħra minħabba n-nuqqas ta' diċenza fil-bajjiet tagħkom żewġi qatta' ħitu jħares lejn nisa oħrajn toni bajjada kien ħiereġ mid-dar missieri ma nafx x' għamel għax dak l-affari jħobb iżommha mistura u kif għabet oħtu bħal ma kellhom bosta mill-qraba u l-ħbieb ta' farruġ wisq drabi saqsa u kulħadd kelma waħda jgħidlu li oħktu ħadd ma ħadha għajr it-torok,billi l-familja ta' tomi kienu jemmnu li kienet il-verità ma jifissirx li kellu jemmen huwa wkoll kristjan tgħidli xejn kemm qed issolvi l-problema tad-din ja s-ser qalet wendili lmendi minn ġo ħdin id-daħna fid-diena instama' leħen jgħid kelma waħda jason imma ġo fih kellu s-selvaġiżmu ta' merħla mġewħa ta' buffalos qed jaqsmu sevena u jekla waħda u lanqas l-oħra minħabba n-nuqqas ta' diċenza fil-bajjiet tagħkom żewġ iqat ta' ħitu jħares lejn nisa oħrajn toni bajjada kien ħireġ mid-dar missieri ma naf xgħamel għax dak l-affari ħobb iżommha mistura u kif għabet oħtu bħalma kelom bosta mil-qraba u l-ħbieb ta' farruġ wisq drabi saqsa u kulħadd kelma waħda jgħidlu li joħtu ħadd ma' ħada għajr it-torok
clip_022,94,46.531,12.747,0.274,0.0,0.0,0.2128,0.037,raqda twila re pankrazju kienu l-elf disa' mija tlieta u sittin inbdilt ħafna sakemm ma tridx noqogħdu għandi it-tifel kien qawwi u sħiħ ferrieħ u fuq ruħu kif dejjem kien u ġilju li kienu jwaslu l-friegħi tagħhom sa f' ħo ġorha ħosbiena għajnejha miksura pietru kien joqgħod jisma' p' attenzjoni kbira wili kien ta' sikwit iwaqqaf lin-nannu biex imerih fuq xi dettalji u jagħmilha tal-għaref qisu salamun it-tieni l-iskrivani fl-uffiċċju ta' missieri kienu kollha rġiel imma niftakar waħda ctajtista il-qamar kien fadallu aktar minn siegħa biex jitla' imma l-ajru kien ikħal daqs in-nir immorru,raqda twila re pan krazju kienu l-elf disa mija tlieta u sittin inbdielt ħafna sakemm ma tridx noqdu għandi it-tifel kien qawwi u sħiħ ferriħ u fuq ruħu kif dejjem kien u ġilju li kienu jwaslu l-friegħi tagħhom saf' ħoġorha ħosbiena għajnejha miksura pietru kien joqgħod jisma' b' attenzjoni kbira wi li kien ta' sikwieti waqaf flin-nannu biex imerih fuq xi dettalji u jagħmilha tal-għaref qisu salamun it-tieni l-iskrivani fl-uffiċċju ta' missieri kienu kollharġiel imma niftakar waħda ta' tajpista il-qamar kien fadallu aktar minn siegħa biex jitla' imma l-ajru kien ikħal daqs in-nir immorru
clip_023,36,15.254,1.148,0.075,0.0,0.0,0.0,0.0,konna nsejħulu ġurdien u nieħdu gost nimbuttawh b' subgħajna u narawh jiġri fuq wiċċ il-mejda u x' nista' nagħmel jiena jinnotah illum u jinnotah għada ġonitin skopra li ġanni ma kienx qed juża t-tojlit ta' barra,konna nsejħulu ġurdien u nieħdu gost nimbuttawh b' subgħajna u narawh jiġri fuq wiċċ il-mejda u x' nista' nagħmel jiena jinnotah illum u jinnotah għada ġonitin skopra li ġanni ma kienx qed juża t-tojlit ta' barra
clip_024,74,41.131,9.038,0.22,0.0,0.0,0.2105,0.053,interrogajtha l-ewwel nett għax uħud minnhom aħjar jibqgħu ma jinkitbux għajnejh magħluqin bi tbissima dgħajfa u d-daqqa li taha kienet qawwija mid-dehra għax ħadet skoss 'il quddiem u baqgħet nieżla mal-art tomi pietru baq-baxx pietru baxxa rasu mħasseb u baqa' sieket għal ftit kola ħassu jistħi jitkellem quddiemu tkellmu ftit iħarsilha f' għajnejha u jagħrafha dik itbissima li dejjem iġġiegħlu jistħi għax qisha qed tkellmu u tgħidlu affarijiet li huma għalih u naqqas il-logħob ma' ħuh,interrogajta l-ewwel nett għax wħud minnhom aħjar jibqgħu ma jinkitbux għajnejh magħluqin bi tbissima dgħajfa u d-daqqa lità kienet qawwija mid-dehra għax ħadet skoss 'il quddiem u baqa' tnieżla mal-art tomi pietru ba ba-pietru baxxa rasu mħasseb u baqa' sieket għal ftit kola ħassu jistħi jitkellem quddiemu tkelmu ftit iħarsilha f' għajnejha u jarrafa dik ittbissima li dejjem iġ-ġegħlu jistħi għax qisha qet tkellmu u tgħidlu affarijiet li huma għalih u naqqas illogħob magħuh
clip_025,92,50.84,15.912,0.313,0.0,0.0,0.1809,0.0396,jattendi regolarment għal-laqgħat eċċt kien jingħata numri numru ta' punti bħala rigal il-ħsieb tagħhom kien li din l-għaqda tiġbor flimkien il-maltin kollha mferrxin mad-dinja biex tħeġġeġ fihom l-imħabba lejn ilsienna ta' kull filgħodu kont tarah ibakkar u jerħilha lejn l-għelieqi 'l barra mir-raħal bis-senter fuq spalltu u l-barżakka mdendla ma' qaddu il-bieb imsakkar u ma nistax nidħol kont nintefa' f' dal-ġnien abbandunat fejn kien hemm ħafna qtates u kont noqgħod nippritt-nippritikalhom dwar dan kollu tomi ma kien jaf xejn ajm bekk ħaj rumani għand emma kienu jmorru klijenti differenti taqsamhom fi ġranet skont tiphom,jattendi regolarment għal-laqħat eċċetra kien jingħata numri numru ta' punti bħala rigall il-ħsieb tagħhom kien li din l-għaqda tiġbor flimkien il-maltin kollha mferxin mad-dinja biex tħeġġaġ fihom l-imħabba lejn il-sinna ta' kull filgħodu kont tarah ibakkar u jerħila lejn ħeliqil barra mir-raħal bis-senter fuq spaltu u l-barżakka mdendla ma qaddu il-bieb imsakkar u ma nistax nidħol kont nintefa' f' dal-ġnien abbandunat fejn kien hemm ħafna qtates u kont noqgħod nippriti-nippridikalhom dwar dan kollu tomi ma kien jaf xejn ajn bak ħaj rumani għand ema kienu jmorru klijenti differenti taqsamhom fiġranet skont tiphom
clip_026,131,66.257,54.782,0.827,0.0,0.0,0.3083,0.0615,kontu hemm rajtu l-mejjet ġowżefin intasbet f' kantuniera tissindika is-sitwazzjoni waqt li manġon fetaħ il-fajl li kellu f'i f'idu u friska li x-xemx ma laħqitx saħħnet anke meta ħarġet minn wara s-sħab u l-ilma beda jiddi lewn il-għasel kull min kien fuq il-vapur resaq jiffolla lejn il-bibien daħħlulna fis-sala fejn jilqgħu n-nies u l-ewwel ħaġa li wrewna kienu l-vetrini mimlija bċejjeċ tal-gwerra kif dejjem tagħmel meta jkunu bilqiegħda haw flimkien jew kull meta jkunu fis-sodda hu rie qed hi ma tistax isib kwiet minħabba l-inħir tiegħu raw folla immarkati ggranfati f' xulxin b' xi rix tal-barbaġann itir madwarhom ma kellus wisq ma kellux wisq x' jagħmel ħlief meta kienu jiġu xi nies interessati biex jixtru l-post kamra hija din li tieħdok minn isfel għal fuq u bil-kontra fi ftit ħin ma nagħmlux mod,kontu hemm rajtu l-mejjet ġo sepin intasbt f' kantunira tissindika s-sitwazzjoni waqt li manġon fetaħil-fajl li kellu -f' idu u friska li jixxemx ma laħqit saħnet anki meta ħarġet minn wara sħab u l-ilma beda jiddi lewn il-għasel kull minn kien fuq il-vapur resaq jiffolla lejn il-bibien daħlulna' fis-sala fejn jilqgħu n-nies u l-ewwel ħaġa li wrewna kienu l-vtrini mimlija b' ċejjaġ tal-gwerra kif dejjem tagħmel meta jkunu bilqiegħd haun flimkien jew kull meta jkunu fis-sodda uu rieqed hima tistax isibkwiet minħabba lin-nħir tiegħu raw follha mmarkati iggranfati f' xulxin b' xi riġ tal-barbaġan itir madwarhom ma kellux wisq ma kellux wisq x' jagħmel ħlief meta nkienu jiġu xi nies intressati biex jixtru il-post kamra hija din li tieħdok minn isfel għal fuq u bilkontra xi ftit ħin ma nagħmlux mgħod
clip_027,60,33.603,4.935,0.147,0.0,0.0,0.2333,0.0499,tiċer u aktar tard dħalt il-kulleġġ tal-għalliema qisu qed jistaħba qagħad taħt il-wiċċ sa geddumu o binti qiegħda thewden xi darba niltaqgħu nieħdu drink flimkien xi tgħid qal lippu is-sinjura manini sejħet malajr lit-tabib tagħha grieg li kien ilu bosta snin malta u kien imsemmi wisq għal għerfu fejn nora qatt m' int se terġa' taħseb fija x' makakkerija dik,tiċer u aktar tard tħalt il-kulleġġ tal-għalliema qisu qed jistaħba qatt taħt il-wiċċ sa geddumu o binti qiegħdha tgewden xi darba niltaqgħu niħdu trink flimkien xi tgħid għal lippu is-sinjura manini sejħet malajr lit-tabib tagħha griek li kien ilu bosta snin malta u kien imsemmi wisq għal ħerfu fejn nora qatt mint ser terġa' taħseb fija x' makakker hija dik
clip_028,107,52.741,26.022,0.493,0.0,0.0,0.2336,0.054,li tipproduċi din l-għoda xi wħud mill-istampi ħarġu skuri ż-żejjed beda jieħu nifsijiet twal biex jikkalma jew jarahom dejjem jew ma jarahom qatt lezz hev sam fann f' dik il-ħemda taqa' fuq kollox fl-aħħar sigħat qabel jisbaħ moħħ peter instema' ċar u luċidu baqgħet tilgħab bil-ħsieb għal ħin twil jiġru bla waqfien kienu telgħu l-għolja kollha u issa sabu rwieħhom sejrin lejn il-wardija jew forsi b' xi mod irnexxielek tikkonvinċi liż-żgħir ta' rapa kompla l-fiddien kellu xi jgħid ma' xi ħadd u f' nofs l-argument qabad it-trajengil tal-biljard u sabbatha mal-art u ġabha tnejn alexandra nsiet iż-żibeġ u l-fjuri ta' ġo xagħarha u kienet tqatta' l-ġranet maġenbu,li tipproduċi din l-għodda xi ħud mill-istampi ħarġu skuri żżejjed u lu beda jieħu nifsijied twal biex jikkalma jew jarahom dejjem jew ma jarahom qgatt lezzħef sam fan f' dik il-ħemda taqa' fuq kollox fl-aħħar sigħat qabel jisbaħ moħ peter instama' ċar u luċidu baqgħet tilgħab bil-ħsieb għal-ħin twil jiġru bla waqfien kienu telgħu l-għolja kollha u issa sabu għurwiehhom sejrin lejn il-wardija jew forsi b' xi mod irnexxielek tikkonvinċi liż-żħir ta'rapa kompla l-fiddien kellu x i jgħid ma' xi ħadd u f' nofs l-argument qabad it-trjangle tal-biljard u sabbatha mal-art u ġaba tnejn aleksandra nsied iż-żibeġ u l-fjuri ta' ġo xara u kienet tqatta' l-ġranet maġenbu
clip_029,95,47.742,15.236,0.319,0.0,0.0,0.1546,0.0421,hemm xi ħaġa nteressanti staqsietha eni waqt li bdiet titfa' l-lożor u l-investi li kienet għadha kif qelgħet minn fuq is-sodda għal ġot-troli tal-bjankerija għall-ħasil sbatax it-tfal ta' ġannina għas-sajf il-kaptan tar-rikażli wiġi silatto spara kanun għal fuq ġifen franċiż li resaq lejn il-port iżżejjed estella ħarset lejn ix-xitla li kellha fil-ġnien imxebilka mal-ħajt li jagħti għal sqaq l-infern lanqas idea ta' x' ħin jista' sar issa intom kollha xhieda li jien ma kelli ebda tort f' dan li ġara qal lin-nies b' wiċċu jixgħel bi tbissima ta' sodisfazzjon nafu kemm ġoger jaħraq kaloriji waqt il-ġirja tiegħu,hemm xi ħaġa interessanti staqsitha ani waqt li bdiet titfal lożor linvesti li kienet għadha kif qelgħet minn fuq is-sodda għal ġotrolli tal-bjankerija al-ħasil spataxit-tfal ta' ġannina ssajf il-kaptan tar-rikażli wiġi silatto spara kanun għal fuq ġifen franċiż li resaq lejn il-port iżżejjed estella ħarset lejn ix-xitla li kellha fil-ġnien imxebilka mal-ħajt li jagħti għal sqaq l-infern lanqas idea ta' x' ħin jista' sar issa intom kollha xhiedha li jien ma kelli ebda tort f' dan li ġara qħal lin-nies b' wiċċu jiexel bi tbissima ta' sodisfazzjon nafu kemm ġoger jaħraq kaloriji waqt il-ġirja tiegħu
clip_030,127,58.295,33.297,0.571,0.0,0.0,0.3798,0.0803,biex immorru warajhom irridu nitilgħu 'l hinn 'il fuq u wrietu b' subgħajha liema naħa l-idea tagħna kienet ġiet milqugħa minn tarf s' ieħor itilha dik il-karba tagħha ħarset lejn sorra sgħira li kienet qiegħdet ftit qabel fuq ix-xriek tal-bisħa u qħabbżilha d-mugħ minn għajnejha sibt ruħi miexja lejn ta' ġorni u minn hemm ħadt in-niżla għall-wied bejn san ġwann u s-swieqi amerikani bdew jintilfu sikwit f' diskussjonijiet imqanqla dwar il-politka u filosofija li piter ma tantx seta' jieħu ħsehem fihom jum jumejn tlieta ilek ma tisma' mingħandu politaka-politikament ma konna naqblu f' xejn imma kont naf li kien ħabib sinċier u stajt nafda fl-irġulija tiegħu f' xi ħin ieħor qraw l-istejjer ferriħin tar-rejiet ta' qalbhom tajba u n-niestagħhom biela u smin u hawn ukoll nixtieq insemmi anedottu ċkejken,biex imorru warajhom ridu nitilgħu il inn 'il fuq u rietu b' subħajhalimnaħa l-idea tagħna kienat ġiet milqugħa minn tarfs ieħor ħarġtilha dik il-karba tagħha ħarġet len sorraħżgħira li kient iegħdet ftit qabel fuq ixriek tal-bitħa u ħabżilha dmugħ minn għajnejha sibt ruħ imiċja lejn ta' ġorni u minn hemm ħadd inniżla gl-wied bejn san ġwħann u swieqi amerikani bdew jintilfu sikwit f' diskussjonijiet imqanqla dwar il-politka u filosofija li piter ma tantx seta' jieħu ħsem fihom jum ju mejn tlieta ilak ma tisma' min għandu olka-politikament ma kona naqblu xejn imma kon naf li kienħabib sinċier u stajt nafda fl-irġulija tiegħu f' xi ħin ieħor raw l-istejjer ferriħin tar-rejjiet ta' qalbhom tajba u n-nies tagħhom b' ietla u smin u hawn ukoll nixtieq isemmi annedottu ċkejken
clip_031,102,49.185,15.128,0.308,0.0,0.0,0.1942,0.0468,il-jum tal-erbgħa li għadda sitta u għoxrin ta' ġunju ġieb miegħu niket kbir għaliex fih inqerdu ħafna nies tax-xogħol kien għadni niflaħ nimxi dak iż-żmien l-arloġġ qatt ma jitreġġa' lura u negħmeż lin-neputija li tifhimni mill-ewwel u kemm jinsa malajr fejn jaqbillu il-ġid li tkun għamiltlu kontra kif taħsibha ssoltu nada ddeċidiet li ma toqgħodx iċċempillu minn qabel mustaċċi folti mibrumin 'il fuq nuċċali ta' ħġieġa waħda għaraftu f' tebqa t' għajn in-nannu salvu għall-biċċa l-kbira tal-maltin passiġġata fi triq ir-repubblika s-sibt filgħodu aktarx tfisser tislim lil diversi nies xħin ra dak l-ilma kollu ma kienx jaf x' se jaqbad jagħmel ma niftakarx,il-jum tal-erba li għadda sitta u għoxrin ta' ġunju ġib miegħu nikt-nikked kbir għaliex fih inqerdu ħafna nies tax-xogħol kien għadni niflaħ nimxi dak iż-żmien l-arloġġ qatt ma jitreġġa' lura u nehmmet lin-neputija li tifhimni mill-ewwel u kemm jinsa malajr fejn jaqbillu l-ġit li tkun għamillu kontra kif taħsibha s-soltu nada ddeċidiet li ma toqgħodx iċċempillu minn qabel mustaċċi folti mibru minil fuq nuċċal ta ħtiġa waħda għaraftu f'tebqa' ta' għajn in-nannu salvu għall-biċċa l-kbira tal-maltin passiġġata fi triq ir-repubblikas-sibt filgħodu aktarx tfisser tislim lil diversi nies x' ħin ra dak lilma kollu ma kienx jaf x' se jaqbad jagħmel ma niftakarx
clip_032,49,18.441,1.712,0.093,0.0,0.0,0.0816,0.0338,kien għadu ma ġiex f' tiegħu mija fil-mija sakemm ħin minnhom tefa siequ f' dik li ħaseb li kienet għadira oħra marija ħass li seta' jgħid kollox jekk niflaħ nimxi jien hawn lest biex niġi magħkom u iżjed ma twalet it-triq warajhom iżjed ħarsu lura u daħqu b' xulxin,kien għadu ma ġiex f tiegħu mija fil-mija sakemm ħin minnhom tefa' siequ f' dik li ħaseb li kienet għadira oħra marija ħass li seta' jgħid kollox jien niflaħ nimxi jien hawn lest biex niġi magħkom u iżjed ma twalet it-triq tagħhom iżjed ħarsu lura u daħqu b' xulxin
clip_033,95,46.474,15.398,0.331,0.0,0.0,0.2737,0.0692,iżda attur professjonali jagħmel kull sagrifiċċju għall-arti tiegħu u bla data tat-twelid taħt l-ittra kien hemm fil-ġenb miktub bħala tifkira il-feluga siefret minn malta fl-erbgħa u għoxrin ta' ottubru bil-barnuża ħamra u l-qoffa tiġġerra ġol-bosk tlaqqat is-smida mill-platti tal-orsijiet ħamsa u sittin serjetà u qalu li se jibdew jagħmlu l-għassa mara oħra issa mastru gerfex kien qiegħed jaqilgħu minn postu qabel jidħol jorqod biex min iċempillu billejl isibu engaged bla kliem bdew mexjin 'il fuq f' ringiela wieħed wara l-ieħor u lilu mbuttawh f' nofshom x' inhu skantat ħasbet bejnha u bejn ruħha audrey emindel,iżda at-tul professjonali jagħmel kull sagrifiċju għall-arti tiegħu u bla data tat-twelid taħt l-ittra kien hemm fil-ġenb miktub bħala tifkira il-feluga siefrt minn malta fl-erbgħa u għoxrin t' ottubru bil-barnuża ħamra u l-qoffa tiġġerra ġol-bosk tlaqqat ismida mill-platti tal-għorsijiet ħamsa u sittin serjetà u qallu li se ibdew jagħmlu l-għassa mara oħra issa massur gervex kien qed jaqelgħu minl postu qabel jidħol jorqod biex min iċempilu billejl isibu ingejżd bla kliem bdew mixjin 'il fuq fringiela wieħed wara l-ieħor u lilu mbuttawh f' nofshom xinu skantat ħasbet bejn a u bejn ruħa u għodri mindell
clip_034,49,20.99,2.064,0.098,0.0,0.0,0.3261,0.0502,għax lill-irġiel ħallihom ftit waħedhom u dlonk jibdew isemmu dak x' għandu ma kienx ippreparat għal missila bħal dik ovvjament xogħol xi ġardinar tajjeb ħafna għax kien perfett it-tieġ kien wasal imma t-torok ġew malta u kien hemm bżonn li jieqaf kollox iżda b' differenza kbira,għax li irġiel ħallihom ftit wa ħedhom u d lonk ji bdew isemmu dak xa għaldu ma kienx ippreparatagħal missielha bħal dik ovvjament xogħol xi ġardinar tajjeb ħafna għax kien perfett it-tiġ kien wasal imma t-torok ġew malta u kien hemm bżonn li jiqaf' kollox iżda b' differenza kbira
clip_035,86,49.801,15.21,0.305,0.0,0.0,0.1932,0.0477,bażilju ma qallibx malta kollha għaliha kienet tħobb tirrakkonta l-istejjer u l-ħrejjef li nibtu mid-danubju stejjer qodma u sbieħ xena wara l-oħra ġabet ċapċip li jtarrax il-kostumi laqqatniehom kif stajna tgħidx kemm qed nieħu gost għamlet sforz biex tqum titfi d-dawl neħħiet iz-żarbun minn saqajha u mteddet bil-ħwejjeġ b' kollox fuq is-sodda kemm ħasbitu iblah ommu għidli ma kif nista' nibqa' ngħix daż-żewġ ħajjiet jaħasra li ma kinux dawk il-ħġejjeġ li jkun jista' jgħix fl-akbar paċi tlaqna għajtet estella hi u nieżla t-taraġ biex jismagħha tommy u jitilqu,bażilju ma għallibx malta kollha għaliha kienet tħob tirrakkonta l-istejjer u l-ħrejjef li nibtu mid-danubju stejjer qodma u sbieħ xena wara l-oħra ġabet ċappċip li jtarrax il-kostumi laqqatniehom kif stajna tgħidx kemm qed nieħu gost għamlet sfost biex tqum titfi id-dawl neħħit iżżarrbu minn saqajha u nteddet bil-wejjeġ f' kollox fis-sodda kemm ħasbitu iblaħ ommu għidli ma kif nista' nibqa' nix daż-żewġ ħajjiet jaħasra li ma kinux dawk il-ħġejjeġ li jkun jista' jgħix fl-akbar paċi tlaqna għajtet estella u jinieżlha t-taraġ biex jismagħha tommi u jitilqu
clip_036,102,48.829,15.406,0.316,0.0,0.0,0.198,0.0367,ħa nerġa' nidħol iltqajt mal-ħabib tiegħi alfred xon u petra kienu ttantaw xortihom biex jilbsu l-elmu u jippruvaw isuquh tħares lura lejn ħwejjiġha li ċkienu u ħalliethom fl-art fil-librerija t' anuba hawn fuq nuùr poġġa ktejjabimsaħħar bil-ħin iżda issa strieħ ħudu paċenzja bija imma m' iniex se nilgħab iżjed dwar dil-biċċa ma' victor qal de carlo inti għin lil ċarli u inti pawl irranġali dawn l-għarrin imsiemer kienet l-ewwel darba li stajt inħares bi sfida ġo dawk l-għajnejn ta' seqer bla ma nibża' minnhom u ħafna lgħobu attenzjonin biex tara x' tgħid u biex lil kulħadd ta tih li hu tiegħu,ħa nerġa' nidħol iltqajt mal-ħabib tiegħi alfred xon u petra kienu ttantaw xortihom biex jilbsu l-għelmu u jipprovaw isuquh tħares lura lejn ħwejjiġa li x' kienu u ħalliethom fl-art fil-librerija ta' nuba hawn fuq nur poġġa ktejjeb imsaħħar bil-ħin iżda issa strieħ ħudu paċenzja bija imma m' iniex se nilgħab iżjed dwar il-biċċa ma' victor qal de karlo inti jgħin lil ċarli u inti pawl irranġali dawn l-ħarrin imsiemer kienet l-ewwel darba li stajt inħares bi sfida ġo dawk l-għajnejn ta' seqer bla ma nibża' minnhom u ħafna lgopu attenzjoni biex tara x tgħid u bix lil kulħadd taħtih li hu tiegħu
clip_037,54,25.02,2.936,0.117,0.0,0.0,0.2593,0.0534,aħna dorna s-sular t' isfel kollu u ma rajnihiex kompla tommy milli qalli fhimt li l-bastimenti ingliżi ġew maħbutin minn xi laneċ żgħar taljani u minn qtajja' kbar ta' ajruplani ġermaniżi u ġarrbu ħafna ħsara imma bil-ħoss tax-xita il-pitirross bilkemm seta' jifhem xi jkun qed jgħidlu mejxi meta dan ikellmu minn ġol-għeluq ta' qoxortu,aħna dorna s-sular t' isfel kollu u ma rajniiex kompla tomi milli qalli fimt lill-bastimenti ingliżi ġew maħbutin minn xi laneġ żgħar taljani u minn qtajja kbar t' ajruplani ġermaniżi u ġarrbu ħafna ħsara imma bil-ħoss tax-xita il-pitirross bilkemm sa tejjifhem xi jkun qed jgħidlu mmejxi meta dan ikellmu minn ġol għeluq ta' qgħoxxortu
clip_038,96,46.219,15.614,0.338,0.0,0.0,0.25,0.0558,il-laqgħa sa tkun oriġinali minħabba li ħa tgħinna naraw l-istorja bil-maqlub kienet serratura kbira bil-ħadida tagħha forma ta' maqrut neħilsek minn dawk li meta tirrakkontalhom ċajta jkompluhielek huma u tħossok tiħmar bil-mistħija xi ħaġa qed tiċċaqlaq hawn jien hawn jien f' loku l-agħar ġurnata ta' ħajti qal spiteri huwa u jżarma l-pistola bl-id ta' espert u kieku jkolli ngħi anqas kien għadhom bejniethom b' dik il-ġibda ta' qabel forsi għax iżżommu b' wieħed tal-professjoni fejn jidħol it-tagħlim jew inkella għax m' għandhiex triq oħra minn fejn tgħaddi x' inhi dil-kamra staqsiet estella malta tal-ġurnata ta' qabel,il-laqgħa sa tkun oriġinali minħabba li ħatejna naraw l-istorja bil-maqlub kienet sirratura kbira bil-ħadida tagħha forma ta' maqrud neħilsek minn dawk li meta tirrakkontalhom ċajta ikomplu ielek huma u tħossok tiħmar bil-mistħija xi ħaġa qed tiċċaqlaq hawn jin hawn jin f' loku l-għar ġurnata ta' ħajti qal spiteri uwa rżar mal-pistola b' lid tal-espert u kieku jkolli ngħid anqas kien għadhom bejniethom b' dik il-ġibda ta' qabel forsi għax iżommu b' wieħed tal-professjoni fejn jidħol it-tagħlim jew inkella għax ma għandhix triq oħra minn fejn tgħaddi x' in jidhir l-kamra staqsijiet estella malta tal-ġurnata ta' qabel
clip_039,92,57.679,29.45,0.511,0.0,0.0,0.2065,0.0381,ir-ramel taħt saqajhom kien jinħass jikwi u meta rnexxielhom jiftħuhom mill-ġdid mitejn sitta u erbgħin xogħol tal-injam għax-xogħol tal-ħadid werkxop ieħor bit-tornijiet mitejn sitta u erbgħin xogħol tal-injam għax-xogħol tal-ħadid werkxop ieħor bit-tornijiet mitejn sitta u erbgħin xogħol tal-injam għax-xogħol tal-ħadid werkxop ieħor bit-tornijiet ma kienx hemm bankijiet jew siġġijiet taf int qaxxruli xagħri xokkijiet solitri konfin konfajnment affarijiet hekk taf li mhux qiegħed f' postu tinsiex li qalbek ħadet battikata kbira mitejn wieħed u għoxrin ġenju ma jistax jissaporti l-pressa tagħfas dejjem iktar taħseb li qablek ma kellix nisa oħra jew,irramel taħt saqajhom kien jinħass jikwi u meta nexxielhom jiftħuhom mill-ġdid mitejn sitta u erbgħin xogħol ta-injam għax-xogħol tal-ħadid werxop ieħor bit-tornijiet mitejn itta u erbgħin xogħol tal-injam għax-xogħol tal-ħadi werko ieħor bi-tornijiet mitejn sitta u ergħin xogħol tal-injam għax-xogħol tal-ħadd werkxop ieħor bi-tornijiet ma kienx hemm bankijiet jew siġġijiet taf int għaxruli xagħri xokkijiet solit ri konfkonfainment affarijiet hekk taf li mhux qiegħed f' postu tinsiex li qalbek ħadet battikata kbira mitejn wieħed u għoxr inġenju ma jistax jissaporti l-pressa tafas dejjem iktar taħseb li qablek ma kellhix nisa oħra jew
clip_040,88,55.958,30.164,0.539,0.0,0.0,0.2222,0.0393,filwaqt li huma t-tlieta jinħmbew fil-pwales u jidħlu fuq dawk iż-ewġ nisa ċerta staqsieha l-ġuvni iżjed ma laħqitx kielet iżjed minn erba' mgħarfiet li ma reġax ħassha ħażin l-aħwa għajjat ir-rajjes kif rah hawn x' naħtfu iżda biex inkompli dwar l-azzjoni kattolika irrid inżid illi għalkemm kienu jeħduna għar-relis tal-ġunta sieħbu mark se jsuq kienu t-tiri tal-kanuni tagħna tliet ġimgħat imqabbad mal-blat fejn kien jitrejjaq bi ftit ħaxix ħażin ma tawhx ġewwa daqs il-jasar taħt idejn l-insara imbagħad minn taħt l-ilsien donnu qed jiddejjaq jgħidlu lissen din id-darba xort oħra,filwaqt li huma tlieta jinħbew fil-puales u jitħlu fuq dak iż-żewġ nisa ċerta staqsiha l-ġuvni iżjed ma laħqitx kielet iżda minn erba' m'għarfiet li ma reġax ħassa ħażin l-aħwa għajjat ir-rħajjes kifrah hħawn x' naħtfu iżda biex inkompli dwar l-azzjoni kattolika irid inżid li għalkemm kienu jeħduna għar-relis tal-ġunta sieħbu mark sejsuq kienu t-tiri tal-kanuni tagħna tliet ġimgħat imqabbad mal-blat fejn kienu jitrejjaq bi ftit ħaxix ħażin ma tawhx ġewwa daqs il-jasar taħt idejn l-insara imbagħad minn taħt l-ilsien donnu qed jiddejjaq jgħidlu lis-senn din id-darba xort oħra
clip_041,40,21.497,2.062,0.096,0.0,0.0,0.3095,0.1016,f' għoxx ommok hu kompla kixef kollox billibgħathom jissimmgħu taħt it-tieqa kif tbegħdu kollha u ma deher ħadd iżjed dak il-bniedem qam minn fejn kien ju tu u tefgħlu ftit trab sewdieni li malajr inħall u tħallat mal-kafè li kien hemm fil-kikkra,foxxommok hu kompla kixef kollox billi bagħthom jisemgħu taħt it-tieqa kif tbegdu kollha u ma' derħat iżjed dak il-mindu nqam minn fejn kien ju tu u tefgħlu ftit trab sewdieni li malajr inħall u tħallat mal-kafè li kien hemm fil-kikra
